CBL,IRF1,ROBO2,TET2,DNMT3A,CHEK2,PIK3CA,TP53,STAG2,EP300,ETNK1,JAK2,SRSF2,EZH2,SF3B1,CSF3R,GATA2,MYC,CREBBP,NRAS,ASXL1,RUNX1,CEBPA,U2AF1,IDH2,BCOR,NPM1,U2AF2,RB1,ATRX,MPL,DDX41,STAG1,CTCF,PHF6,ZRSR2,CALR,ZNF318,WT1,BRCC3,CUX1,PTPN11,SPRED2,STAT5A,ZBTB33,MGA,SH2B3,KRAS,LUC7L2,BCORL1,NF1,KMT2C,KIT,SETBP1,SUZ12,RAD21,RAC1,ROBO1,IDH1,ARID2,CDKN1B,PPM1D,CSNK1A1,RRAS,DHX33,CDKN2A,ASXL2,GNAS,KDM6A,SMC1A,KMT2D,ETV6,NF2,DDX54,GNB1,EGFR,RAD50,BRAF,STAT3,DNMT3B,NOTCH1,ARID1A,EED,PRPF8,NIPBL,TERT,NFE2,SMG1,SF1,IRF8,KDM5C,DICER1,GATA1,DDX4,CDKN2B,FLT3,SMC3,MLL,PTEN,ZMYM3,SETD2,SAMHD1,PAX5,SRCAP,IRF4,H3F3A,DDX23,RBBP4,PAPD5,FAM175A,CDK4,PRPF40A,NOTCH2,CSF1R,PTPRF,JAK3,BAP1,WHSC1,HIPK2,NXF1,CDKN2C,BCL10,ABL1,JARID2
0.22671835,-0.09992807,-0.053319935,0.2595801,0.33095506,-0.14392447,-0.0021209,-0.46174264,-0.06346627,-0.072301574,-0.4276189,-0.0344321,-0.5657112,-0.09618579,-0.15351564,0.070634924,-0.008802631,-0.5433618,-0.15078387,-0.09717293,-0.16009268,0.2268706,-0.011632133,0.13034932,-0.2736678,-0.2505211,-0.2836923,0.10209294,-0.6061277,-0.38090184,0.20308019,-0.4745326,-0.04069431,0.045951642,-0.15363108,0.1068723,-0.46164575,-0.2172586,0.1687303,-0.3128446,-0.23698984,-0.42853415,-0.2180415,0.008995565,0.07926541,-0.039536253,-0.2719779,-0.18975893,-0.27500075,0.23646261,-0.16468753,-0.07879801,0.03933767,-0.1095467,-0.14633286,-0.3300361,-0.12934847,-0.2718861,-0.19099587,0.035462823,-0.58161706,0.17836061,0.087040134,-0.046441033,0.090743594,-0.19244947,-0.043380115,-0.01839196,-0.17141704,-0.022989158,-0.093816616,0.21901599,-0.19778076,-0.10082065,-0.1240291,-0.076170325,-0.057416886,-0.42975837,-0.12120829,0.14159207,0.3705861,-0.2733446,-0.2513178,-0.14424469,-0.1799376,0.18176565,0.32398924,-0.19109367,0.05772351,-0.09222857,-0.36006126,-0.12546396,-0.008857365,0.18837748,-0.1571502,0.30196244,-0.2533042,0.28405684,0.17773671,0.070397444,-0.12099108,-0.10378,-0.16096547,-0.17384492,0.026417397,-0.30247423,-0.07941023,-0.21493904,-0.33647287,-0.26023895,-0.20456722,0.08047912,-0.0517195,0.10058905,-0.047858562,-0.0106114,-0.3324898,-0.15263903,-0.015462982,-0.37862906,-0.37900814,0.026530363,-0.14910534,-0.20615181
-0.022982586,0.07954515,0.06616927,0.19165109,-0.05976187,-0.1886525,0.06255408,0.09724531,-0.06196715,-0.22149149,0.069245175,-0.29610625,0.5102934,-0.048069086,0.10461537,-0.32042426,0.1940417,0.2625707,0.22064672,-0.11933274,0.032363683,0.29393843,-0.09029495,0.05232511,0.042022616,0.11403297,-0.31277385,0.18402272,-0.039663013,-0.07348382,-0.052911334,0.536959,0.3113013,-0.12318044,0.06572996,0.26473802,0.30108225,-0.078155704,0.4346375,-0.060956437,0.06597894,-0.061424505,0.18989162,0.014627842,0.092798434,0.06331329,0.398773,-0.0768597,-0.28069562,0.15177712,-0.07967176,-0.32221952,-0.23252651,0.17318642,-0.18496037,0.13203284,-0.08663513,-0.150557,-0.23830089,-0.053175244,0.042121883,-0.22493686,0.13038404,0.21819377,-0.09425384,0.34790173,-0.14558552,0.039180007,0.12692331,0.14831305,-0.09265368,0.092327,0.022110468,0.50228196,0.060658157,-0.15209292,0.26127917,0.092494994,0.26178366,-0.30948046,-0.123452105,0.11703001,0.029957911,0.09841266,0.23011976,0.025311297,-0.3721579,-0.06650503,0.11300718,-0.1554933,-0.11053943,-0.22707772,-0.14867662,-0.015849942,0.10066827,-0.31120166,0.2739752,0.007529425,0.06657373,0.46128252,0.33067843,0.2905063,0.26579013,0.09547562,-0.01363318,-0.44330397,0.119943954,0.093478665,-0.035565868,0.06564363,0.30547482,0.03501415,-0.32664028,0.050161578,0.01880851,-0.29392162,-0.19918299,0.004137558,-0.12647164,0.11989085,0.11978433,-0.15177926,0.18037872,-0.21463436
0.11349446,-0.10438914,-0.00395075,0.16810113,-0.020801535,-0.03947587,-0.16743445,0.09283262,-0.19133376,-0.02846329,0.101191804,-0.2479214,0.11659356,-0.33346254,0.030018948,0.05530137,-0.1558588,0.07798926,-0.1188522,0.14980441,0.07646436,-0.28420007,-0.36708304,-0.15525106,-0.31217325,-0.10218336,-0.2086549,-0.20863004,-0.098917946,-0.11328553,-0.13443413,-0.2975972,-0.17718188,-0.012371007,0.08694923,-0.19792926,-0.3248634,0.030439386,-0.20883279,-0.24414888,-0.1865088,0.005968727,-0.10583194,-0.042367294,0.29838893,-0.1616004,0.049291685,-0.19718282,-0.059219446,-0.005749027,-0.22128357,-0.044629242,-0.4824841,0.018500963,-0.17295083,-0.09268264,-0.1382959,-0.35518494,-0.102131,0.048437133,-0.032469653,0.1858692,0.025334096,0.14306957,0.03141431,-0.2023688,-0.037211783,-0.005492561,0.20308863,0.014644449,0.046015862,-0.19116212,-0.057788346,-0.1679011,-0.15958133,-0.27940574,-0.039052498,0.15191029,-0.22913226,-0.15072499,0.10092191,-0.31465727,0.0039119916,-0.40252843,0.028304055,0.029843874,0.40774536,-0.024362855,-0.16331463,-0.2711121,-0.26114887,-0.14333655,-0.05579292,-0.038413346,-0.29278275,0.16375588,0.0151757365,-0.16521142,0.24010849,-0.34320107,0.003087149,0.17567533,-0.20957984,-0.0392214,-0.16630428,0.24491076,-0.3722658,-0.10006871,0.098727174,-0.005956155,-0.23330991,-0.05297517,0.13539118,-0.25329417,-0.44807127,0.0041996557,-0.3435929,-0.2995492,-0.16940667,-0.09790257,-0.11115182,-0.004578927,-0.6063936,0.103041425
-0.19859752,0.0024554047,-0.11929456,-0.32009706,-0.16969486,0.27549306,-0.31128252,-0.33113825,-0.4955216,-0.32633814,0.047601994,-0.27127853,-0.5306288,-0.13833556,-0.26514173,0.15008385,-0.09897276,-1.0067052,-0.1514674,-0.07810789,-0.11349371,-0.6904794,0.09026509,-0.5446999,-0.13854265,-0.33287987,-0.3374299,-0.30117217,-0.12679987,-0.30207834,0.26492676,-0.24385595,-0.3972266,-0.23341015,-0.17769064,0.059024647,-0.09769884,-0.50854915,0.06507909,-0.09307498,-0.3552654,-0.17751193,-0.07937564,-0.45575976,0.059450578,-0.12570488,-0.08852204,-0.11191904,-0.13251524,0.12872848,-0.0076185567,-0.49512962,-0.23015271,-0.19293536,-0.49249467,-0.33617702,-0.21948263,0.062187813,-0.03331238,-0.20659648,-0.61991096,-0.44034117,-0.09682477,0.1858886,-0.23328617,-0.16358033,-0.22457042,-0.20083798,-0.23855723,-0.21630712,-0.17815898,0.4108282,0.17213723,-0.19931181,-0.039639972,0.054048564,-0.28294343,-0.04542172,0.022554068,-0.27382055,-0.099554725,0.017827488,-0.29009148,-0.18988171,-0.053873904,0.059684046,0.37876892,-0.36279207,-0.43303216,-0.21142796,-0.11249672,-0.43104202,0.33970648,-0.108914,-0.05449936,0.24339978,-0.27652836,-0.19713192,-0.39657483,-0.289405,-0.39388537,-0.21642609,-0.03242566,-0.17710666,-0.1563771,-0.25305334,0.04539878,-0.19012953,-0.26243946,-0.39753327,-0.16920233,-0.06291123,-0.20098633,0.27440435,-0.010668489,-0.188745,-0.41090846,-0.22143476,-0.26233923,-0.26614633,0.018336628,-0.22292094,-0.260972,-0.41860723
0.030623937,0.06176173,-0.03756733,-0.23713364,0.106402345,0.21398355,-0.13433889,-0.21016903,0.036826614,0.23468766,-0.1689952,-0.09160862,0.28965062,-0.20060405,-0.30489415,0.005832171,-0.010364825,-0.06383971,-0.025977645,-0.2611159,-0.1833784,-0.5698679,0.11880068,0.06481431,-0.019782476,-0.018140463,-0.029005386,0.116668366,0.04183665,-0.1342972,0.19853045,-0.40632364,-0.042280298,0.0809682,-0.18917303,0.080073856,-0.21210481,-0.2404019,-0.15699705,-0.22909956,-0.04528815,-0.07026776,-0.17235418,0.02034942,-0.27946237,-0.14968936,-0.11808831,-0.2173482,-0.19104102,-0.2358184,-0.47155538,-0.15929917,0.017948998,0.16818783,-0.1959835,-0.24485597,-0.013000708,-0.35751033,-0.15807827,-0.26295218,0.29286915,0.14867565,-0.09204151,-0.06966733,0.09829857,-0.020475198,-0.051132433,-0.10284613,-0.20736393,-0.14186218,-0.12371622,0.14293481,0.10638698,0.24192733,-0.21442404,-0.090326965,0.036136355,-0.17185462,0.17471895,0.04365572,-0.019431533,-0.07177471,-0.04526787,0.09750087,-0.048930444,0.119131505,0.25818726,-0.14323089,0.23295677,-0.034374736,0.13899684,-0.08066288,0.014146027,-0.27504608,-0.045495413,-0.002190817,-0.071349345,-0.2019358,-0.16237625,0.07301092,-0.231125,-0.21914405,0.34473214,-0.13258126,0.113392785,-0.15949447,-0.07110952,-0.23123941,-0.065474644,-0.47720578,-0.064787686,0.041615877,0.11983215,0.3336357,0.048878267,0.005065003,-0.17825432,-0.22288841,0.16977015,0.13853705,-0.0044350945,0.24403471,0.0439462,0.22985718
0.03511039,-0.06401722,0.07115694,0.17533846,0.13512237,0.27414536,0.05612775,0.41121665,0.06084716,0.28311256,0.60861707,0.155165,0.31108007,0.44463956,0.115352616,0.30161175,0.16218263,0.18339507,0.30540377,-0.10068747,0.5127799,-0.14379032,0.12807757,0.10609703,0.4819848,0.64743197,0.13206926,0.05398685,0.10780684,0.15148781,0.028288295,0.9234631,0.30146155,0.36749327,0.29847383,0.37706944,0.14881156,0.37578386,0.094168745,0.5883765,0.55851746,0.19200173,0.18179716,0.23399721,0.36739546,0.19106652,0.5520861,0.07213706,0.56306463,-0.090566374,-0.07819445,0.24280073,0.09142307,0.18197306,0.44685805,-0.0066490634,0.03970998,0.17496642,0.17122541,0.5422739,0.044056322,0.15710583,0.21250992,0.098594755,0.49140543,0.27400562,0.19459687,0.21604493,0.12966675,0.019109484,0.17575476,0.18547256,-0.054770198,0.17781925,0.104916364,-0.068173476,0.24014434,0.84541285,-0.01781069,0.3328503,0.18666355,0.023152508,0.26154163,0.44271505,0.13380522,-0.01726172,-0.21466501,0.79604113,0.19269699,0.13708287,-0.15198694,0.10154537,-0.24786232,-0.5896699,0.22044511,0.24461016,0.18435714,0.093370624,0.4529018,-0.020907888,0.36346272,0.094984755,0.030891495,-0.29698518,0.031893987,0.365865,0.30838764,0.06467019,0.59046525,0.18622114,0.2632526,0.03764027,0.071992606,-0.14483568,0.09647276,-0.10220446,0.16334487,0.27483726,0.08208354,0.29622924,0.40563223,0.18792763,0.21827874,0.024364514
-0.09904144,0.09087299,-0.05539785,-0.18507478,0.22315271,-0.22940427,0.17824186,-0.10382595,-0.22763641,0.37593752,0.024095811,0.24581899,-0.4616022,0.19192559,-0.12775649,-0.091328405,-0.25629112,-0.30144513,0.37461388,-0.17764242,0.10063367,-0.19025007,0.030488372,-0.34710875,-0.05664894,-0.024816917,0.02224225,-0.13902125,-0.15533198,0.12079502,-0.30346337,0.040697522,-0.33393815,-0.04326569,-0.08647061,-0.10766947,-0.013137317,-0.025550092,0.14494728,-0.039874054,-0.008031958,-0.08549135,-0.24534087,-0.059965815,-0.09557977,-0.049704265,-0.11259219,-0.020959478,-0.1134816,-0.033039976,-0.16764298,-0.073592484,-0.05221751,-0.13621902,0.090517774,-0.22510044,-0.18843547,-0.13988747,-0.21227683,0.027321199,0.321011,0.073386155,0.18114173,-0.32677227,0.28598118,0.16463546,-0.10780061,0.067234345,-0.0042751054,-0.38997704,0.06137223,-0.12227645,-0.21143287,0.089479856,-0.062524155,0.041368693,-0.10272586,0.5874421,-0.08543397,-0.01738552,0.07005696,-0.13601445,0.1583963,-0.26219302,-0.3831204,-0.14759842,-0.2699015,-0.045387514,-0.108945414,-0.1132058,-0.13397296,0.18247302,0.040167864,-0.0075116013,0.019283915,-0.45062396,-0.24250479,-0.05571447,0.12173671,-0.005004265,-0.15798883,-0.17619021,0.034817282,-0.45590717,0.12965566,0.15158583,-0.30354333,-0.32705575,0.021456627,0.20824407,-0.2541277,-0.100214094,-0.1882288,-0.18981883,-0.20526393,-0.07655666,-0.10108414,-0.19823141,-0.34395677,-0.13090289,0.1289257,0.29442817,-0.19783589,0.29478794
0.10867417,0.31923136,-0.11396705,0.0067661153,0.02971208,0.17967308,-0.21089643,-0.00872205,0.20975766,0.028524486,0.04558633,0.042175505,-0.059536528,0.01385776,-0.20837301,0.30189416,0.26333416,-0.25890198,0.038351085,0.029906904,0.1600858,0.48146155,0.08363352,0.29369202,0.14958112,0.13384248,-0.22036675,0.28228855,-0.1412338,-0.062024835,0.33803216,0.1496637,-0.094735555,0.05593537,-0.34812164,0.11964756,0.02255783,-0.1915,-0.014066704,-0.022833738,0.15525658,-0.24427843,-0.108476855,0.20142382,0.02007192,-0.08752732,0.30969536,-0.16117543,0.15178216,0.49703607,0.2218355,-0.11822272,-0.2703996,-0.011171639,0.09937706,-0.09938228,-0.1716989,-0.33317348,-0.04269266,0.030603144,-0.03591036,0.26137137,-0.051186237,-0.02768424,0.063639596,0.36373347,0.12966865,0.09674163,-0.10072935,-0.0013207331,-0.058797292,-0.05797121,-0.15327261,0.21021181,0.23064213,-0.034229904,0.08470932,0.44643733,-0.07983321,0.025564644,-0.015883185,0.32719418,-0.019422812,0.008586356,-0.2501308,0.058083892,0.23643371,-0.124559395,-0.30076542,0.2129589,0.06804862,0.03748657,0.42760423,0.51936984,0.219137,0.60179657,-0.1057269,0.061415475,0.014879202,0.30291238,-0.35172725,0.12929428,0.5741106,0.22486652,0.40522847,0.03757176,0.44056064,-0.20941235,-0.14011317,-0.088711016,0.062755,0.15515,-0.103708364,0.10729724,-0.31229872,0.29818982,0.19978559,-0.07394284,0.024078961,-0.25907916,0.13788727,0.092768304,0.11075664,-0.15411112
-0.081926376,-0.22208284,0.053867802,0.14998868,-0.10224697,-0.044239037,-0.20865396,0.16883977,-0.012201056,-0.09007527,-0.009029721,-0.010937164,0.47705308,-0.28901562,0.12870273,-0.3485534,0.09647146,-0.01190293,-0.10067012,-0.029087618,-0.22204866,-0.3606948,-0.18598871,-0.09241278,0.60809535,0.1777067,-0.2561266,-0.14834026,0.12165238,0.13562354,-0.10813418,0.05226986,0.09960521,-0.053965814,-0.1251466,-0.31123242,-0.10144786,-0.02053083,0.15004437,0.0008834519,0.3570746,0.05324958,0.05634735,0.03003105,-0.0026974347,-0.017306143,-0.15916948,0.13459526,-0.19148625,-0.33368924,0.18991622,0.18452221,-0.109531336,0.2148235,-0.1645474,-0.08252899,0.44204047,-0.015403099,0.08156439,-0.28638995,-0.14012818,0.2155845,0.049484976,0.11038226,-0.101165816,-0.121656984,-0.44791222,0.07827374,0.13522461,0.18042892,-0.044582315,-0.17708702,-0.2951793,-0.4930192,-0.069061354,-0.15671988,-0.020368095,-0.10572888,-0.20542338,-0.31148088,-0.06987144,-0.2143688,0.30906677,-0.009934792,-0.16177377,-0.37834245,0.07553577,0.024999788,0.59463763,-0.14820081,0.09085363,0.2527448,-0.070483744,-0.16086361,-0.19134533,0.24395816,0.358719,-0.10769555,-0.06766386,-0.14691208,0.1816059,-0.08634368,-0.5271283,-0.2437791,-0.097943015,0.15030037,-0.12749113,-0.0041087656,0.23176566,0.12877218,-0.20241116,-0.13995813,0.1224002,-0.18096787,-0.071094304,-0.06983553,-0.22119018,0.19243106,0.17828797,-0.1460875,-0.5394041,0.0011288536,-0.15851368,0.03080619
0.48135123,0.16898417,-0.12713574,0.14740102,0.13607427,-0.08501247,-0.0019492182,-0.11804278,-0.042527854,0.09785598,-0.06740179,0.031496283,-0.58414257,-0.048390288,-0.30375278,-0.14206506,0.06668517,0.1350447,0.21077871,-0.22377084,0.019362906,-0.6486169,0.080812745,0.056108594,-0.15037784,0.08612885,-0.08968922,-0.03720943,-0.15045466,-0.023350466,-0.14332113,-0.07703761,-0.055572342,0.09600184,-0.21853027,-0.4108698,0.3086832,-0.3227812,-0.11706703,-0.019432815,-0.06121275,-0.119927555,-0.13807501,0.21003261,-0.29845762,-0.07889226,-0.14639075,-0.21156925,-0.08959205,0.285957,-0.21439254,0.034261238,-0.15404034,0.048913978,0.17321542,-0.1319745,-0.23761012,-0.07672244,0.15027316,-0.0639131,0.088572055,0.072366096,0.13692227,-0.22317374,0.27372482,0.07215336,0.14214928,-0.029204343,0.22345972,0.03368152,0.013024873,-0.18219687,-0.07653467,0.018799393,0.11555022,-0.10920695,-0.16856341,0.279628,-0.0793443,-0.13291673,0.056118783,0.2618884,-0.24630801,0.094172895,0.10788108,-0.25971168,0.079026744,-0.08986965,-0.017333308,0.46288052,0.08142348,-0.036266908,-0.3926299,-0.4015372,0.2566411,0.5682083,0.035919365,0.16873722,0.07287886,0.2476616,-0.008957174,0.058258932,0.10900018,-0.08366812,0.15800886,0.36977738,0.031143181,0.0899532,0.07370371,-0.16193075,-0.025671108,0.11026868,-0.08642058,0.25314862,0.06680891,0.19561762,0.30144513,-0.2277136,0.086959004,-0.048328668,-0.30112875,0.09501778,0.44081193,0.2665975
0.12990123,0.14239582,0.4658136,0.2960149,0.29061273,-0.055843655,0.06363874,0.2106513,0.05524052,-0.049516346,0.16639954,-0.108580045,0.6458032,-0.21262862,0.3117904,0.18294089,0.090538085,-0.053225297,-0.0809958,0.22217667,0.052295543,0.18775967,-0.07237584,0.22066367,-0.12000119,0.067883916,0.26591474,-0.018902114,0.103270225,-0.05474062,-0.02366481,-0.17410749,0.13378905,-0.07968246,0.32212257,0.25092575,-0.026919885,-0.0648224,0.026176836,0.17688595,0.2255852,0.042717967,-0.109672114,0.35990807,0.05889252,0.09106673,0.12873287,0.2289117,0.10364196,0.16647412,0.18336794,0.14199603,0.117401615,0.17825328,0.042246405,0.19799787,0.1240031,0.35757297,0.1266309,0.10995289,0.09450603,0.6026072,0.337777,0.40225214,-0.01079509,0.042502202,-0.026084175,0.00044141544,0.008600063,0.27532086,-0.039412674,0.097056285,0.11355907,-0.092279546,0.023808228,0.22268647,0.36752918,-0.14088197,-0.0071922797,-0.16507971,0.112061605,-0.13776127,0.077977896,0.13934794,0.17596462,-0.18480831,0.096117504,-0.001705369,0.21728422,0.07689641,0.17813562,-0.22699171,0.19247665,-0.016696883,0.014308485,0.5065785,0.2498545,0.200715,0.3203863,0.24937119,0.18709998,0.3172083,-0.033861857,0.03195926,-0.16355154,0.29636958,-0.013171393,0.28541008,0.145832,0.10605906,-0.19469759,-0.19773659,0.25579646,0.34115198,-0.11660511,0.19461985,-0.06431468,0.27234426,-0.08708469,0.23516713,0.22065604,-0.021121627,-0.14807141,0.39514813
-0.106398046,-0.019313816,-0.023307838,-0.067540266,0.16248827,-0.041159432,-0.14494742,0.26300448,0.013879377,-0.12636372,0.033150826,0.013358679,0.03942781,-0.07475684,-0.06227171,-0.08899248,-0.06846224,0.45946482,-0.31990063,0.17278776,0.27426544,-0.25327548,-0.009464056,0.0018284256,-0.048904005,-0.23674794,-0.11046024,-0.12582834,-0.20116577,-0.17003308,-0.1910641,0.36223993,-0.025510415,-0.13512525,-0.167508,-0.5003893,0.2778234,0.003626016,-0.11125309,0.12718265,0.14356886,0.03788734,0.1309638,0.2513129,-0.23021622,-0.010877932,0.28372374,-0.026831353,0.20046598,-0.09092625,0.10970533,-0.2968099,0.30518606,0.04437885,-0.24302009,-0.09900852,-0.10252756,0.15576386,0.22014938,0.09664935,0.11250886,-0.18208425,-0.18393102,0.37033036,-0.1205376,0.003523991,0.16077948,0.035249993,0.021479081,-0.24193925,-0.1139371,-0.30834764,-0.29467252,0.14341441,0.24859601,-0.03590545,0.21909723,-0.19873491,-0.06133742,0.098885596,-0.25970042,0.19619565,-0.13885532,0.30601138,-0.14778547,-0.17818199,-0.33692256,-0.27702707,-0.068956956,0.23602434,0.21179625,-0.034756858,-0.034565818,-0.54593575,-0.10373879,-0.31566405,-0.15189455,-0.13753228,0.096587494,0.12554936,-0.24760157,-0.1292881,-0.08287354,0.013642749,0.27173984,-0.29129413,-0.064095296,-0.02324073,-0.22025551,-0.33375728,0.290161,0.004041274,0.14029378,0.3187841,0.07682709,0.041494235,0.20530325,0.027457712,0.004190942,0.033648018,0.26905698,-0.08014145,0.17416696,-0.02756281
0.0781302,-0.051698197,0.10070376,0.08818098,-0.26668957,-0.43012816,0.036089614,-0.34102932,-0.15551138,0.21383376,-0.19178846,0.20458587,-0.11650744,0.24449173,-0.28103742,-0.18215281,0.0131497625,0.014906265,0.28440446,-0.038265962,-0.03053885,-0.5255399,-0.06654403,-0.1696832,-0.11587298,-0.42964655,-0.0584625,0.0014978457,0.05032593,-0.20960228,-0.08158861,-0.013873749,-0.05793096,-0.16372716,-0.18901692,0.013548143,-0.12334339,0.073616154,-0.1673646,-0.23346904,0.11960174,-0.017794883,-0.46836147,-0.16446245,-0.4646555,0.03758184,-0.063189566,-0.106540024,0.015478419,-0.39064983,-0.2236194,-0.1574914,0.038554464,-0.24172282,-0.09161914,-0.092346825,0.042942513,-0.28757322,0.0834097,-0.07528517,0.11368416,0.30984625,-0.20635799,-0.51270044,-0.36171207,-0.0055417335,-0.15748663,0.12577567,-0.14129476,-0.13353188,-0.1947127,-0.20832406,-0.48568168,0.028319689,-0.26171204,-0.2611993,-0.3405813,0.22202991,-0.09417279,-0.12034399,0.061815996,-0.11612326,-0.08897306,-0.04213268,-0.059627358,-0.15944704,-0.3562866,-0.024458384,-0.21380551,0.1427565,-0.27964664,0.17251492,-0.26880103,-0.0023828659,-0.04790403,-0.59806573,-0.5939599,-0.15032934,-0.044118967,-0.30388698,-0.14163442,0.16019481,-0.011466355,-0.27689055,0.040538345,-0.5048763,0.114666976,-0.09861916,-0.27148703,-0.14865364,-0.2863165,-0.07259153,0.01674926,0.18306027,-0.23919532,0.009084486,-0.3921745,-0.3351519,-0.03694142,-0.24720128,-0.25625268,0.15426384,-0.032636333,0.004928971
-0.20703188,0.03983895,0.27513584,-0.043896068,-0.2194145,0.12601744,-0.18988359,-0.12183116,0.037689123,0.05821942,-0.06967087,-0.051270302,-0.14520864,0.10014854,-0.14397502,-0.1735959,-0.15766007,-0.06456633,-0.100941576,0.11399104,-0.025861489,0.0037780502,0.00980065,-0.22091193,0.005035241,-0.012700188,-0.11077807,-0.1809864,-0.043575544,-0.013481388,0.07857412,-0.10121919,0.035654314,-0.21780026,0.020670813,-0.55534726,-0.032828763,-0.08463704,-0.05714747,0.032891057,0.08908448,-0.33244854,0.1106672,-0.10376983,-0.10948779,-0.1647063,-0.3580236,-0.047404613,-0.26363766,-0.2796632,-0.23058327,-0.13570412,-0.11261961,-0.18040928,-0.18369552,-0.12488905,-0.025810517,0.07437239,0.033487216,-0.046087038,0.22651681,-0.16628245,-0.2115112,0.285409,-0.18977651,-0.23610696,-0.11582646,-0.035273142,-0.02487482,-0.23194939,-0.048481397,-0.33209196,-0.088817656,0.18172766,0.009105209,-0.28808486,-0.03359742,0.07926469,-0.16512567,-0.14381891,-0.002070144,0.062431697,0.19353408,0.06379428,-0.15290204,0.12602144,-0.30613905,-0.3268861,-0.25171745,0.34824663,-0.18501826,-0.080794774,0.05369657,-0.13538346,0.12121101,0.11128426,-0.21027353,-0.09721401,-0.06963429,-0.09737344,-0.31597042,-0.17365946,-0.28391925,0.27090487,0.044912178,0.21256353,-0.17872398,-0.100024305,-0.016661247,0.04948217,0.0057733045,-0.007956344,0.08802873,-0.23921342,-0.014476413,-0.22911824,-0.13125935,-0.21379693,0.004795402,-0.27073175,0.033919834,0.18741497,-0.071717516,-0.18133166
0.06590013,0.015718717,0.3327167,0.3813343,0.07180134,-0.020485435,0.00012943622,-0.34546384,-0.30897167,0.18338604,0.27459863,-0.093506485,0.23206711,0.15911612,-0.30026627,-0.35670793,-0.09502208,-0.8099091,0.06316561,-0.1321354,0.09765063,0.08568157,-0.12265895,-0.24852607,-0.12852037,0.10595725,-0.15558292,-0.1122367,-0.08190303,0.053514507,0.011660492,-0.526432,-0.009460198,-0.19391899,0.1847262,-0.0899331,-0.4287951,-0.06422497,0.2035574,0.18193182,-0.15166691,-0.065733165,-0.39146632,-0.3978957,0.0026536123,0.0982157,-0.24726303,0.13338387,-0.0999548,-0.055192664,0.08603233,0.046673626,0.37590078,-0.033648144,-0.20349346,0.012963018,-0.25852296,0.016242541,-0.109439254,0.4287617,-0.43659556,0.09058916,-0.06350541,-0.038004395,0.025864134,-0.0065187435,0.21674883,0.06727237,0.10502448,-0.032121815,0.0003409214,-0.19278722,-0.12718698,-0.064985976,-0.32761467,0.029968932,-0.113376945,-0.20874877,-0.048367057,0.003683171,-0.14440425,0.22936362,-0.0071595856,-0.26990938,-0.34527403,-0.37250242,-0.030242674,-0.00111819,-0.10494622,-0.27270666,-0.16152419,0.042055212,-0.25353965,0.09857947,0.118614204,-0.616072,0.020749528,0.45390683,-0.034339473,-0.25411224,-0.13169989,0.1579373,-0.06721577,-0.20980035,0.2807679,-0.21725458,-0.2398558,-0.234319,0.10463323,0.20762753,-0.24023338,-0.19057678,-0.081789844,-0.2299403,0.13986738,-0.15181786,0.15662792,-0.064657964,-0.3016305,-0.044652063,-0.0790777,0.11464408,-0.022461757,0.113095656
0.05082472,0.15941867,0.30601582,0.18859382,-0.07618733,-0.1980364,0.044524986,0.112176634,0.19057557,-0.160338,0.08101548,0.060633574,0.13632102,-0.012029941,0.25774536,-0.21411312,-0.21807908,-0.024428178,0.11605677,0.21291062,-0.108286165,0.035303194,-0.2509728,0.08126059,-0.24019024,-0.4487139,0.36949554,0.1811557,0.26897475,-0.0094194375,-0.09255293,0.0025938996,0.2644732,-0.12000245,0.1767831,0.3586969,0.0071469215,0.112562925,0.08102014,-0.30313972,-0.07936564,0.11686703,-0.106669635,0.21406084,-0.23836869,-0.10662503,0.44921702,-0.066013195,-0.41155368,-0.24347754,0.16482936,-0.15656689,-0.18966532,-0.1969548,0.21698965,0.40027764,0.15673456,0.21774343,0.073742114,-0.3296967,-0.27837524,0.077804185,-0.066787705,-0.32712412,-0.17410283,-0.13938212,-0.24282828,0.22862071,-0.10218975,0.23653911,0.058758125,0.06644322,-0.11495854,-0.1372613,-0.017766997,0.037817918,-0.16823174,0.015086872,0.23870723,-0.059584543,0.24288832,-0.33933705,-0.038150873,-0.06656974,0.61939406,0.27842337,-0.044763774,-0.35646096,-0.05330796,0.19488291,0.012578469,-0.123545736,-0.13363789,-0.4333489,-0.19134665,0.2972996,0.14321814,0.07817862,0.2629172,0.20658095,0.042133488,0.07206086,0.37171358,0.012233061,-0.16842327,-0.06922572,-0.20708978,0.1832608,-0.04265436,-0.25963265,-0.117931955,0.19951828,0.3255576,-0.30814442,-0.012595129,-0.20862974,0.021411695,-0.045813315,0.064098574,0.08001893,0.10528952,-0.23799045,-0.20584849,-0.06898836
